ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (Ibs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Meta:_wp_page_template,Meta:woobt_disable,Meta:woobt_discount,Meta:woobt_checked_all,Meta:woobt_separately,Meta:woobt_selection,Meta:woobt_custom_qty,Meta:woobt_sync_qty,Meta:woobt_limit_each_min_default,Meta:woobt_limit_each_min,Meta:woobt_limit_each_max,Meta:woobt_layout,Meta:woobt_position,Meta:woobt_atc_button,Meta:woobt_show_this_item,Meta:woobt_before_text,Meta:woobt_after_text,Meta:goldsmith_loop_product_slider_speed,Meta:goldsmith_showcase_type,Meta:goldsmith_showcase_bg_type,Meta:goldsmith_showcase_custom_bgcolor,Meta:goldsmith_showcase_custom_textcolor,Meta:goldsmith_badge_color,Meta:goldsmith_custom_badge,Meta:goldsmith_product_size_guide,Meta:goldsmith_countdown_text,Meta:goldsmith_product_video_type,Meta:goldsmith_product_video_source_type,Meta:goldsmith_product_popup_video,Meta:goldsmith_product_iframe_video,Meta:goldsmith_product_video_on_shop,Meta:goldsmith_tabs_title,Meta:goldsmith_tabs_content,Meta:goldsmith_product_header_type,Meta:goldsmith_product_header_bgcolor,Meta:goldsmith_product_header_menuitem_color,Meta:goldsmith_product_header_menuitem_hvrcolor,Meta:goldsmith_product_header_svgicon_color,Meta:goldsmith_product_header_counter_bgcolor,Meta:goldsmith_product_header_counter_color,Meta:goldsmith_product_sticky_header_bgcolor,Meta:goldsmith_product_sticky_header_menuitem_color,Meta:goldsmith_product_sticky_header_menuitem_hvrcolor,Meta:goldsmith_product_sticky_header_svgicon_color,Meta:goldsmith_product_sticky_header_counter_bgcolor,Meta:goldsmith_product_sticky_header_counter_color,Meta:goldsmith_product_progressbar_fake_ordered,Meta:_product_360_image_gallery,Meta:_tm_popup_hosted_video_url,Meta:_tm_popup_video_type,Meta:_tm_popup_video_source_type,Meta:_tm_youtube_video_id,Meta:_elementor_edit_mode,Meta:_elementor_template_type,Meta:_elementor_version,Meta:_elementor_edit_mode
,simple,JRO-P379816738,,7.93 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",991.575,1189.89,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P379816738/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P379816738/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P379816738/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	14.95 x 10.15 x 6.58 MM,1,1,Certificate,IGI,1,1,Carat,7.93,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P379816738.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P411731143,,6.02 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",836.375,1003.65,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P411731143/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P411731143/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P411731143/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	13.35 x 10.68 x 8.05 MM,1,1,Certificate,IGI,1,1,Carat,6.02,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P411731143.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P504538138,,2.61 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",290.075,348.09,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P504538138/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P504538138/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P504538138/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	10.30 x 8.02 x 5.69 MM,1,1,Certificate,IGI,1,1,Carat,2.61,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P504538138.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P509314589,,2.43 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",202.55,243.06,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P509314589/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P509314589/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P509314589/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.62 x 8.05 x 5.40 MM,1,1,Certificate,IGI,1,1,Carat,2.43,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P509314589.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P495300504,,1.72 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",191.15,229.38,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P495300504/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P495300504/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P495300504/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	9.52 x 6.75 x 4.55 MM,1,1,Certificate,IGI,1,1,Carat,1.72,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P495300504.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P232382990,,5.88 cts Untreated Cushion Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",571.85,686.22,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P232382990/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P232382990/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P232382990/3.jpg",,,,,,,,,0,,Shape,Cushion,1,1,Dimension,	12.32 x 10.71 x 7.08 MM,1,1,Certificate,IGI,1,1,Carat,5.88,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P232382990.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P596285350,,5.87 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",570.875,685.05,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P596285350/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P596285350/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P596285350/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	12.58 x 10.60 x 6.86 MM,1,1,Certificate,IGI,1,1,Carat,5.87,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P596285350.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P480787760,,2.49 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",276.75,332.1,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P480787760/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P480787760/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P480787760/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.38 x 7.80 x 5.97 MM,1,1,Certificate,IGI,1,1,Carat,2.49,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P480787760.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P986639726,,2.23 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",154.9,185.88,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P986639726/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P986639726/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P986639726/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	10.21 x 7.25 x 4.95 MM,1,1,Certificate,IGI,1,1,Carat,2.23,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P986639726.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P829282519,,2 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",194.5,233.4,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P829282519/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P829282519/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P829282519/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	9.93 x 6.55 x 4.68 MM,1,1,Certificate,IGI,1,1,Carat,2,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P829282519.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P558189898,,3.93 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",491.4,589.68,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P558189898/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P558189898/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P558189898/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	12.29 x 9.38 x 5.82 MM,1,1,Certificate,IGI,1,1,Carat,3.93,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P558189898.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P292477748,,2.84 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",315.65,378.78,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P292477748/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P292477748/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P292477748/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.54 x 7.92 x 4.81 MM,1,1,Certificate,IGI,1,1,Carat,2.84,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P292477748.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P949735280,,4.87 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",541.275,649.53,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P949735280/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P949735280/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P949735280/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	13.14 x 9.63 x 5.65 MM,1,1,Certificate,IGI,1,1,Carat,4.87,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P949735280.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P242292228,,2.04 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",311.75,374.1,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P242292228/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P242292228/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P242292228/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	8.75 x 7.32 x 5.39 MM,1,1,Certificate,IGI,1,1,Carat,2.04,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P242292228.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P424060602,,2.3 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",255.625,306.75,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P424060602/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P424060602/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P424060602/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	9.87 x 7.48 x 5.20 MM,1,1,Certificate,IGI,1,1,Carat,2.3,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P424060602.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P341350058,,2.09 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",232.275,278.73,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P341350058/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P341350058/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P341350058/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	9.91 x 7.31 x 4.72 MM,1,1,Certificate,IGI,1,1,Carat,2.09,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P341350058.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P949175633,,3.36 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",420.125,504.15,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P949175633/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P949175633/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P949175633/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	12.46 x 8.69 x 5.14 MM,1,1,Certificate,IGI,1,1,Carat,3.36,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P949175633.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P255984878,,5.08 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",635.2,762.24,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P255984878/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P255984878/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P255984878/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	13.54 x 10.92 x 4.95 MM,1,1,Certificate,IGI,1,1,Carat,5.08,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P255984878.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P412778278,,4.92 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",683.55,820.26,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P412778278/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P412778278/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P412778278/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	13.21 x 9.45 x 7.01 MM,1,1,Certificate,IGI,1,1,Carat,4.92,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P412778278.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P474869028,,4.18 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",464.575,557.49,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P474869028/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P474869028/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P474869028/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	13.13 x 9.19 x 4.87 MM,1,1,Certificate,IGI,1,1,Carat,4.18,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P474869028.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
